order_id,customer_id,order_date,order_status,order_value,delivery_date,delivery_time_days
452,239,2024-12-26,Delivered,5987.15,2024-12-29,3
453,122,2023-01-25,Delivered,4622.45,2023-01-28,3
454,1511,2023-08-01,Delivered,6545.2,2023-08-03,2
455,848,2023-02-16,Delivered,4889.42,2023-02-21,5
456,1306,2023-08-06,Delivered,927.67,2023-08-10,4
457,577,2023-09-18,Delivered,7479.48,2023-09-23,5
458,1038,2024-07-17,Delivered,2481.75,2024-07-19,2
459,342,2023-12-16,Delivered,4181.030000000001,2023-12-20,4
460,1967,2023-01-30,Delivered,2406.95,2023-02-01,2
461,347,2024-11-19,Delivered,8547.14,2024-11-21,2
462,73,2024-10-23,Delivered,3062.04,2024-10-28,5
463,472,2024-07-03,Cancelled,5750.84,2024-07-07,4
464,1668,2024-02-28,Cancelled,950.2,2024-03-03,4
465,534,2023-11-03,Delivered,4622.02,2023-11-08,5
466,1138,2024-07-02,Delivered,4680.53,2024-07-05,3
467,680,2023-12-29,Delivered,4158.110000000001,2023-12-31,2
468,32,2023-12-14,Returned,3856.92,2023-12-19,5
469,1726,2023-06-19,Delivered,7677.74,2023-06-21,2
470,1219,2023-04-30,Cancelled,1946.82,2023-05-03,3
471,1445,2023-11-19,Delivered,2914.24,2023-11-21,2
472,178,2024-05-23,Cancelled,3892.86,2024-05-25,2
473,1699,2023-11-06,Delivered,2137.92,2023-11-09,3
474,230,2024-01-19,Delivered,4623.51,2024-01-21,2
475,1871,2023-04-05,Delivered,4495.8,2023-04-09,4
476,495,2024-05-27,Delivered,2310.7,2024-05-30,3
477,991,2024-06-20,Delivered,6335.960000000001,2024-06-24,4
478,1576,2023-04-11,Delivered,1773.1,2023-04-16,5
479,1386,2023-05-16,Delivered,3125.16,2023-05-19,3
480,397,2024-12-31,Cancelled,3489.1800000000003,2025-01-04,4
481,319,2023-02-15,Delivered,9003.85,2023-02-21,6
482,179,2023-12-08,Delivered,1349.2,2023-12-11,3
483,534,2024-11-05,Delivered,9432.66,2024-11-07,2
484,320,2024-10-16,Cancelled,4461.45,2024-10-20,4
485,395,2023-10-21,Delivered,6845.68,2023-10-23,2
486,904,2024-11-18,Delivered,6142.69,2024-11-24,6
487,281,2023-04-28,Delivered,9568.58,2023-05-02,4
488,1053,2023-04-15,Delivered,6140.389999999999,2023-04-20,5
489,653,2023-10-05,Delivered,8787.26,2023-10-10,5
490,581,2024-08-10,Delivered,270.29,2024-08-12,2
491,347,2024-07-07,Delivered,2132.3,2024-07-10,3
492,483,2024-11-22,Delivered,4263.45,2024-11-26,4
493,177,2024-03-12,Delivered,5359.860000000001,2024-03-15,3
494,1826,2024-08-29,Delivered,361.76,2024-09-01,3
495,914,2024-09-23,Delivered,6072.03,2024-09-28,5
496,406,2024-12-31,Delivered,2701.46,2025-01-04,4
497,161,2024-04-21,Delivered,1023.22,2024-04-26,5
498,480,2023-04-10,Delivered,2619.52,2023-04-15,5
499,1455,2024-04-21,Delivered,2030.91,2024-04-23,2
500,295,2024-09-23,Delivered,5958.81,2024-09-25,2
501,376,2024-12-17,Cancelled,2545.06,2024-12-19,2
502,1763,2023-11-29,Delivered,7756.7,2023-12-03,4
503,487,2023-04-26,Delivered,5088.33,2023-04-28,2
504,350,2023-10-17,Delivered,5841.040000000001,2023-10-20,3
505,261,2024-06-04,Delivered,3625.52,2024-06-08,4
506,1632,2023-04-20,Delivered,6486.66,2023-04-26,6
507,1623,2023-11-06,Delivered,5973.05,2023-11-10,4
508,847,2023-09-02,Delivered,6107.94,2023-09-05,3
509,1995,2024-05-08,Delivered,457.3,2024-05-12,4
510,1667,2024-12-11,Delivered,2797.49,2024-12-17,6
511,892,2024-08-03,Delivered,2244.78,2024-08-06,3
512,484,2023-06-27,Delivered,6832.44,2023-07-03,6
513,588,2024-05-13,Delivered,8124.95,2024-05-18,5
514,667,2024-07-22,Delivered,1786.83,2024-07-28,6
515,631,2024-02-20,Delivered,3165.82,2024-02-23,3
516,389,2023-12-02,Delivered,7654.99,2023-12-04,2
517,186,2023-08-11,Delivered,1143.67,2023-08-16,5
518,1850,2024-10-13,Delivered,5927.52,2024-10-19,6
519,1354,2023-06-02,Delivered,5510.39,2023-06-05,3
520,1261,2024-08-14,Delivered,4759.84,2024-08-18,4
521,1797,2023-11-21,Delivered,7410.71,2023-11-26,5
522,1392,2023-11-08,Cancelled,6474.46,2023-11-14,6
523,1471,2023-12-19,Returned,625.79,2023-12-24,5
524,1253,2024-06-06,Delivered,2037.54,2024-06-11,5
525,302,2023-03-05,Delivered,5649.09,2023-03-11,6
526,109,2023-01-01,Delivered,9826.58,2023-01-06,5
527,736,2023-04-23,Cancelled,11077.28,2023-04-26,3
528,482,2024-03-18,Delivered,5855.37,2024-03-24,6
529,652,2024-12-29,Delivered,1073.17,2025-01-02,4
530,1117,2023-08-05,Delivered,5351.28,2023-08-11,6
531,386,2024-07-22,Delivered,5888.3,2024-07-24,2
532,1721,2024-03-03,Delivered,4474.28,2024-03-06,3
533,1373,2023-05-09,Delivered,4740.13,2023-05-14,5
534,17,2023-05-28,Delivered,1462.82,2023-06-02,5
535,895,2023-05-20,Delivered,7686.35,2023-05-23,3
536,852,2024-04-11,Cancelled,3485.3,2024-04-14,3
537,1906,2024-03-11,Delivered,5248.650000000001,2024-03-16,5
538,869,2024-07-19,Delivered,2711.79,2024-07-21,2
539,463,2023-07-10,Delivered,1593.46,2023-07-12,2
540,511,2023-08-31,Delivered,11327.13,2023-09-05,5
541,1898,2024-07-13,Delivered,5276.1,2024-07-18,5
542,39,2024-08-04,Delivered,1479.51,2024-08-10,6
543,1189,2024-05-08,Returned,8220.27,2024-05-11,3
544,540,2023-10-14,Delivered,9272.77,2023-10-16,2
545,91,2023-09-09,Delivered,2774.7,2023-09-12,3
546,1967,2024-11-15,Delivered,5433.53,2024-11-17,2
547,1635,2024-08-16,Delivered,5547.62,2024-08-19,3
548,352,2024-07-01,Delivered,1545.36,2024-07-06,5
549,1050,2024-04-25,Delivered,5089.6900000000005,2024-04-28,3
550,723,2023-10-29,Delivered,8768.53,2023-11-01,3
551,312,2024-07-31,Delivered,1935.24,2024-08-03,3
552,1185,2023-06-23,Delivered,7441.58,2023-06-25,2
553,598,2024-10-01,Delivered,4456.86,2024-10-06,5
554,260,2024-06-01,Delivered,3292.34,2024-06-05,4
555,517,2023-05-16,Delivered,478.99,2023-05-20,4
556,527,2023-01-15,Delivered,4947.4,2023-01-20,5
557,1864,2024-08-28,Delivered,1216.59,2024-09-03,6
558,758,2023-06-29,Delivered,2352.96,2023-07-01,2
559,994,2023-07-05,Delivered,151.38,2023-07-11,6
560,703,2023-03-28,Returned,3189.1600000000003,2023-04-02,5
561,1683,2023-06-07,Delivered,4499.31,2023-06-10,3
562,846,2024-01-28,Delivered,7088.14,2024-02-02,5
563,1306,2023-06-21,Delivered,6661.69,2023-06-25,4
564,707,2023-02-25,Delivered,1437.9,2023-03-03,6
565,238,2023-02-23,Delivered,5470.84,2023-02-25,2
566,618,2024-05-02,Delivered,3000.92,2024-05-06,4
567,1091,2023-08-28,Delivered,776.56,2023-08-31,3
568,972,2023-09-26,Delivered,266.5,2023-09-30,4
569,25,2023-10-23,Cancelled,7795.13,2023-10-27,4
570,1390,2023-11-20,Returned,3715.3,2023-11-22,2
571,85,2023-04-10,Cancelled,3364.22,2023-04-13,3
572,1959,2024-03-18,Delivered,3972.38,2024-03-22,4
573,559,2023-12-10,Delivered,4045.33,2023-12-14,4
574,523,2024-11-01,Delivered,7325.69,2024-11-05,4
575,1383,2023-09-05,Delivered,3618.12,2023-09-08,3
576,400,2024-06-16,Delivered,4769.74,2024-06-21,5
577,369,2023-11-17,Delivered,7712.58,2023-11-19,2
578,1704,2023-03-11,Delivered,1101.29,2023-03-17,6
579,107,2024-12-02,Delivered,4169.63,2024-12-05,3
580,581,2023-09-15,Delivered,2766.25,2023-09-21,6
581,95,2023-02-28,Cancelled,9879.86,2023-03-03,3
582,1712,2023-08-11,Returned,7209.76,2023-08-17,6
583,1451,2023-05-03,Delivered,5321.72,2023-05-08,5
584,770,2024-11-03,Delivered,9306.03,2024-11-06,3
585,1645,2023-07-09,Cancelled,4379.11,2023-07-12,3
586,519,2023-10-29,Delivered,1952.05,2023-11-01,3
587,1309,2024-04-09,Cancelled,4197.08,2024-04-15,6
588,875,2024-12-09,Cancelled,10050.67,2024-12-13,4
589,663,2023-09-21,Delivered,7178.75,2023-09-25,4
590,64,2024-01-27,Delivered,3530.24,2024-02-02,6
591,529,2023-09-29,Delivered,6067.66,2023-10-01,2
592,206,2024-09-16,Delivered,1901.82,2024-09-22,6
593,223,2023-05-28,Delivered,8057.96,2023-06-01,4
594,1258,2024-10-20,Delivered,10078.26,2024-10-23,3
595,531,2023-04-16,Delivered,2881.75,2023-04-21,5
596,257,2024-04-01,Delivered,5800.07,2024-04-05,4
597,1338,2024-10-17,Delivered,4978.0,2024-10-19,2
598,400,2023-09-30,Delivered,6660.4,2023-10-05,5
599,802,2024-08-11,Delivered,5303.64,2024-08-17,6
600,1579,2024-05-17,Delivered,7958.79,2024-05-20,3
601,1491,2023-03-13,Delivered,3024.0,2023-03-18,5
602,494,2023-05-05,Delivered,6639.62,2023-05-07,2
603,736,2023-12-08,Delivered,345.39,2023-12-13,5
604,1295,2024-10-24,Delivered,1308.07,2024-10-30,6
605,1968,2023-12-15,Delivered,696.42,2023-12-17,2
606,1570,2023-10-24,Delivered,6949.68,2023-10-28,4
607,41,2024-01-29,Delivered,5393.53,2024-02-04,6
608,799,2023-04-20,Delivered,6427.03,2023-04-23,3
609,174,2024-10-09,Delivered,4073.89,2024-10-11,2
610,37,2023-07-17,Delivered,2176.12,2023-07-21,4
611,489,2024-05-15,Delivered,2425.94,2024-05-18,3
612,1318,2023-11-12,Delivered,2606.79,2023-11-16,4
613,1663,2024-04-05,Returned,5374.92,2024-04-08,3
614,348,2023-02-27,Delivered,4298.62,2023-03-04,5
615,831,2023-05-02,Delivered,9888.91,2023-05-04,2
616,1072,2024-04-14,Cancelled,5028.98,2024-04-18,4
617,1099,2023-06-02,Delivered,4136.43,2023-06-07,5
618,148,2023-02-07,Delivered,2191.4,2023-02-10,3
619,40,2024-04-27,Cancelled,1367.01,2024-05-03,6
620,498,2024-12-19,Delivered,5770.85,2024-12-25,6
621,52,2023-11-11,Delivered,4030.37,2023-11-17,6
622,175,2024-08-28,Delivered,4229.43,2024-09-01,4
623,234,2024-05-24,Delivered,247.92,2024-05-27,3
624,130,2023-07-27,Delivered,4740.53,2023-07-29,2
625,1512,2024-11-25,Delivered,3034.4,2024-11-30,5
626,590,2024-07-12,Delivered,2625.44,2024-07-18,6
627,1625,2023-08-07,Delivered,3114.24,2023-08-09,2
628,688,2023-03-06,Delivered,4337.1,2023-03-12,6
629,426,2023-06-22,Delivered,3124.02,2023-06-24,2
630,899,2023-09-07,Cancelled,2829.44,2023-09-12,5
631,103,2024-10-09,Delivered,3259.97,2024-10-15,6
632,33,2024-05-13,Delivered,3780.18,2024-05-15,2
633,92,2024-12-24,Delivered,2964.34,2024-12-30,6
634,853,2024-12-11,Delivered,4533.63,2024-12-16,5
635,1418,2023-05-10,Delivered,5854.27,2023-05-13,3
636,1072,2024-04-06,Delivered,1525.26,2024-04-12,6
637,1251,2024-12-09,Delivered,6848.96,2024-12-15,6
638,512,2024-09-18,Returned,7499.24,2024-09-20,2
639,1603,2023-11-05,Delivered,11921.29,2023-11-11,6
640,242,2023-07-16,Delivered,5561.96,2023-07-22,6
641,196,2024-09-25,Delivered,5221.4400000000005,2024-09-27,2
642,1106,2024-06-03,Delivered,5562.48,2024-06-06,3
643,1351,2023-08-02,Delivered,4573.24,2023-08-05,3
644,153,2024-12-02,Delivered,4820.67,2024-12-06,4
645,1019,2023-06-30,Delivered,2206.98,2023-07-06,6
646,111,2024-10-22,Delivered,3192.89,2024-10-24,2
647,515,2023-12-09,Delivered,2456.72,2023-12-13,4
648,929,2023-02-14,Delivered,8899.38,2023-02-16,2
649,551,2023-06-30,Delivered,1390.9,2023-07-06,6
650,528,2023-04-29,Delivered,3512.76,2023-05-03,4
651,911,2024-08-29,Delivered,5283.76,2024-09-02,4
652,1531,2024-11-24,Cancelled,5528.01,2024-11-30,6
653,226,2023-11-30,Delivered,4142.26,2023-12-02,2
654,845,2023-07-24,Delivered,3947.01,2023-07-27,3
655,965,2024-08-22,Delivered,3426.86,2024-08-28,6
656,297,2023-08-10,Cancelled,3596.5200000000004,2023-08-15,5
657,794,2024-01-18,Delivered,7198.4800000000005,2024-01-24,6
658,1295,2024-01-03,Returned,1134.85,2024-01-07,4
659,261,2023-02-02,Delivered,468.88,2023-02-06,4
660,140,2023-04-24,Cancelled,4085.96,2023-04-30,6
661,351,2023-12-18,Delivered,2866.1800000000003,2023-12-20,2
662,322,2024-10-15,Returned,4840.31,2024-10-21,6
663,1184,2024-07-20,Cancelled,2093.01,2024-07-25,5
664,535,2024-05-15,Cancelled,5472.65,2024-05-17,2
665,970,2024-04-18,Delivered,7884.19,2024-04-21,3
666,1508,2023-09-10,Delivered,6232.92,2023-09-13,3
667,456,2024-08-28,Cancelled,8424.3,2024-09-02,5
668,1840,2023-01-06,Delivered,3935.7,2023-01-09,3
669,482,2024-05-31,Delivered,8178.98,2024-06-05,5
670,982,2024-12-14,Delivered,1450.48,2024-12-16,2
671,493,2023-03-27,Delivered,7200.56,2023-03-31,4
672,417,2023-08-12,Delivered,874.3100000000001,2023-08-14,2
673,1327,2023-04-03,Delivered,752.5,2023-04-09,6
674,332,2024-12-21,Delivered,7464.23,2024-12-26,5
675,1196,2023-01-25,Returned,4244.58,2023-01-29,4
676,284,2024-12-21,Delivered,3700.3,2024-12-26,5
677,759,2024-10-03,Delivered,5469.9,2024-10-06,3
678,1763,2024-10-04,Delivered,4452.59,2024-10-07,3
679,682,2024-06-27,Delivered,4203.36,2024-06-30,3
680,553,2024-12-15,Cancelled,1800.2,2024-12-17,2
681,1628,2023-08-01,Delivered,2176.28,2023-08-07,6
682,344,2023-02-26,Delivered,1087.14,2023-03-02,4
683,746,2023-02-22,Delivered,3613.28,2023-02-25,3
684,1268,2023-02-11,Delivered,2778.21,2023-02-13,2
685,573,2024-12-22,Delivered,1454.24,2024-12-26,4
686,420,2023-05-22,Returned,2325.39,2023-05-27,5
687,233,2024-10-26,Delivered,5899.26,2024-10-31,5
688,1189,2024-12-20,Delivered,2399.34,2024-12-22,2
689,462,2023-11-25,Delivered,8360.37,2023-11-28,3
690,1394,2024-03-09,Delivered,12848.02,2024-03-15,6
691,354,2024-04-08,Delivered,2620.82,2024-04-10,2
692,252,2024-04-26,Delivered,11526.72,2024-05-02,6
693,1092,2023-10-27,Delivered,5783.82,2023-11-01,5
694,1379,2024-12-10,Delivered,2940.66,2024-12-14,4
695,135,2023-07-12,Cancelled,3398.54,2023-07-15,3
696,165,2024-02-05,Cancelled,8098.22,2024-02-11,6
697,1960,2023-03-20,Delivered,7831.07,2023-03-24,4
698,1428,2023-06-01,Delivered,2283.49,2023-06-03,2
699,1067,2024-10-04,Delivered,887.1099999999999,2024-10-09,5
700,1398,2024-07-08,Cancelled,2669.79,2024-07-13,5
701,861,2024-03-30,Delivered,9958.45,2024-04-01,2
702,194,2023-03-06,Delivered,5037.56,2023-03-09,3
703,1710,2024-06-16,Delivered,2586.42,2024-06-18,2
704,703,2024-11-02,Delivered,2229.4,2024-11-07,5
705,1216,2024-11-12,Delivered,7417.74,2024-11-18,6
706,912,2024-04-13,Delivered,2758.99,2024-04-19,6
707,314,2023-06-25,Delivered,1801.05,2023-07-01,6
708,762,2023-10-23,Delivered,8093.58,2023-10-28,5
709,362,2023-10-19,Delivered,5797.77,2023-10-21,2
710,165,2024-12-29,Delivered,6173.05,2025-01-03,5
711,180,2024-12-26,Delivered,5235.360000000001,2024-12-30,4
712,315,2023-06-15,Delivered,2154.04,2023-06-19,4
713,325,2024-08-11,Delivered,4023.78,2024-08-15,4
714,378,2023-07-30,Delivered,1165.46,2023-08-04,5
715,325,2023-12-19,Delivered,4221.610000000001,2023-12-23,4
716,1998,2023-06-16,Delivered,4659.5,2023-06-20,4
717,26,2024-02-19,Cancelled,1931.43,2024-02-25,6
718,1942,2024-04-14,Cancelled,2881.78,2024-04-16,2
719,560,2024-06-03,Delivered,4954.01,2024-06-08,5
720,971,2023-10-24,Returned,7703.92,2023-10-27,3
721,1175,2024-11-13,Delivered,7122.0,2024-11-19,6
722,1858,2024-03-28,Delivered,5602.45,2024-03-31,3
723,491,2023-02-11,Delivered,4061.34,2023-02-16,5
724,631,2023-01-26,Delivered,5446.48,2023-01-31,5
725,914,2024-01-01,Delivered,6699.92,2024-01-04,3
726,200,2024-08-20,Delivered,3271.4,2024-08-22,2
727,1572,2023-10-12,Delivered,4718.8,2023-10-16,4
728,457,2024-11-24,Delivered,7347.48,2024-11-26,2
729,525,2024-02-08,Delivered,11115.16,2024-02-11,3
730,1240,2024-06-07,Cancelled,2703.15,2024-06-10,3
731,740,2024-02-12,Delivered,7713.87,2024-02-14,2
732,758,2024-01-31,Delivered,6309.38,2024-02-06,6
733,720,2023-11-12,Returned,2542.3,2023-11-16,4
734,180,2023-08-09,Delivered,5030.08,2023-08-12,3
735,852,2024-03-29,Delivered,4199.34,2024-04-03,5
736,1988,2024-03-10,Delivered,5396.1900000000005,2024-03-14,4
737,1712,2024-08-24,Delivered,4097.19,2024-08-27,3
738,311,2024-05-01,Returned,3433.85,2024-05-06,5
739,687,2023-03-09,Cancelled,3040.15,2023-03-14,5
740,770,2023-04-01,Delivered,1868.8,2023-04-07,6
741,560,2024-02-29,Delivered,4962.06,2024-03-04,4
742,1164,2023-05-21,Delivered,3719.57,2023-05-24,3
743,593,2024-07-21,Delivered,4702.76,2024-07-26,5
744,619,2024-08-22,Delivered,809.33,2024-08-24,2
745,950,2023-08-18,Delivered,6656.73,2023-08-23,5
746,269,2023-11-04,Returned,10011.61,2023-11-10,6
747,968,2023-05-08,Delivered,4663.26,2023-05-11,3
748,855,2023-07-03,Delivered,3564.01,2023-07-08,5
749,502,2023-01-30,Delivered,3559.78,2023-02-04,5
750,1988,2023-03-10,Delivered,2066.24,2023-03-12,2
751,985,2024-08-02,Delivered,1437.95,2024-08-04,2
752,1405,2024-05-02,Returned,5519.209999999999,2024-05-06,4
753,765,2024-06-08,Delivered,2870.37,2024-06-12,4
754,266,2023-06-16,Delivered,3448.06,2023-06-21,5
755,473,2024-12-10,Delivered,524.08,2024-12-16,6
756,280,2024-01-05,Delivered,8399.5,2024-01-10,5
757,730,2023-02-19,Delivered,182.5,2023-02-22,3
758,1918,2023-03-20,Delivered,5093.93,2023-03-25,5
759,376,2023-04-07,Delivered,2740.74,2023-04-09,2
760,331,2023-11-20,Delivered,9527.82,2023-11-26,6
761,617,2023-10-05,Delivered,2824.42,2023-10-11,6
762,197,2024-07-01,Delivered,940.15,2024-07-05,4
763,27,2023-05-21,Delivered,7474.68,2023-05-23,2
764,994,2024-02-26,Delivered,1224.51,2024-02-29,3
765,210,2023-08-12,Delivered,161.7,2023-08-18,6
766,386,2024-07-26,Delivered,5028.06,2024-07-31,5
767,1077,2024-06-28,Delivered,3494.9300000000003,2024-07-01,3
768,1644,2023-04-27,Delivered,3678.49,2023-05-02,5
769,239,2023-05-15,Cancelled,4916.89,2023-05-18,3
770,639,2024-12-08,Delivered,2819.62,2024-12-10,2
771,1823,2024-09-03,Delivered,1657.87,2024-09-06,3
772,353,2024-12-27,Delivered,3333.55,2025-01-01,5
773,243,2023-08-16,Delivered,7075.56,2023-08-20,4
774,1410,2023-08-21,Delivered,2348.88,2023-08-27,6
775,161,2024-03-11,Delivered,1364.25,2024-03-17,6
776,160,2023-01-20,Delivered,4574.89,2023-01-22,2
777,88,2023-07-21,Delivered,3321.33,2023-07-23,2
778,1052,2024-08-30,Delivered,533.94,2024-09-05,6
779,260,2023-02-14,Delivered,5885.98,2023-02-16,2
780,1546,2023-04-09,Delivered,4820.05,2023-04-15,6
781,421,2024-08-24,Cancelled,1241.6,2024-08-26,2
782,360,2023-01-30,Delivered,1415.62,2023-02-05,6
783,1929,2023-10-12,Cancelled,5576.79,2023-10-16,4
784,329,2024-05-27,Delivered,5917.77,2024-06-02,6
785,1035,2024-08-06,Delivered,4711.23,2024-08-08,2
786,1564,2023-01-15,Delivered,2840.24,2023-01-20,5
787,1975,2023-10-16,Delivered,4686.139999999999,2023-10-21,5
788,9,2023-04-12,Cancelled,4283.91,2023-04-16,4
789,1744,2024-12-25,Delivered,4203.06,2024-12-28,3
790,380,2024-03-26,Delivered,5155.549999999999,2024-03-29,3
791,364,2024-01-24,Delivered,785.54,2024-01-28,4
792,835,2023-04-26,Delivered,4990.42,2023-05-02,6
793,955,2023-04-23,Delivered,3971.4,2023-04-25,2
794,740,2024-12-22,Delivered,637.98,2024-12-26,4
795,169,2023-12-02,Delivered,8067.85,2023-12-06,4
796,936,2024-09-06,Delivered,1607.25,2024-09-11,5
797,1723,2024-03-30,Delivered,4694.85,2024-04-05,6
798,1752,2024-03-14,Delivered,4042.1,2024-03-20,6
799,488,2024-11-26,Delivered,4877.55,2024-12-02,6
800,504,2024-11-19,Delivered,3311.55,2024-11-22,3
801,1349,2024-11-23,Delivered,3175.62,2024-11-26,3
802,411,2024-12-12,Delivered,3845.21,2024-12-16,4
803,173,2023-03-08,Delivered,719.3,2023-03-12,4
804,206,2024-09-01,Delivered,2494.1,2024-09-06,5
805,477,2024-03-10,Delivered,2465.38,2024-03-12,2
806,1462,2024-08-18,Delivered,2369.75,2024-08-20,2
807,1641,2024-10-21,Cancelled,3763.68,2024-10-23,2
808,1366,2024-09-09,Returned,403.3,2024-09-11,2
809,1048,2023-10-13,Delivered,8755.01,2023-10-19,6
810,251,2023-09-14,Delivered,6797.6900000000005,2023-09-16,2
811,1931,2023-05-18,Delivered,3058.3,2023-05-24,6
812,1701,2023-03-11,Delivered,5347.48,2023-03-16,5
813,184,2024-01-27,Delivered,1964.83,2024-02-01,5
814,621,2024-09-28,Delivered,447.52,2024-10-01,3
815,1354,2024-06-16,Delivered,4416.3,2024-06-20,4
816,414,2023-10-28,Delivered,3475.19,2023-11-03,6
817,536,2024-07-09,Delivered,1867.14,2024-07-13,4
818,1120,2023-01-19,Returned,1553.6699999999998,2023-01-21,2
819,441,2023-05-02,Delivered,7295.46,2023-05-08,6
820,771,2024-03-29,Delivered,11211.02,2024-04-01,3
821,571,2024-11-06,Cancelled,1860.31,2024-11-12,6
822,1447,2023-06-18,Delivered,1901.76,2023-06-22,4
823,399,2024-05-14,Delivered,1840.38,2024-05-19,5
824,1005,2024-11-06,Delivered,5805.38,2024-11-10,4
825,963,2024-05-02,Delivered,9771.83,2024-05-08,6
826,58,2024-02-05,Delivered,1408.48,2024-02-08,3
827,774,2024-09-23,Delivered,520.27,2024-09-27,4
828,583,2023-11-25,Delivered,7957.1,2023-12-01,6
829,263,2024-01-11,Delivered,1001.73,2024-01-14,3
830,56,2024-10-02,Delivered,6905.0,2024-10-08,6
831,354,2024-01-01,Delivered,10917.74,2024-01-03,2
832,251,2023-09-11,Delivered,3245.33,2023-09-14,3
833,174,2024-12-05,Delivered,7526.61,2024-12-07,2
834,692,2023-06-23,Delivered,2202.6,2023-06-25,2
835,944,2024-11-04,Cancelled,3045.12,2024-11-10,6
836,1847,2024-03-07,Delivered,9209.16,2024-03-12,5
837,1205,2023-01-23,Returned,3042.66,2023-01-25,2
838,800,2023-11-27,Delivered,7158.76,2023-12-02,5
839,205,2024-12-08,Delivered,3732.26,2024-12-13,5
840,1030,2024-11-14,Delivered,8658.54,2024-11-18,4
841,745,2024-03-22,Delivered,3863.86,2024-03-27,5
842,1995,2023-03-19,Delivered,4410.360000000001,2023-03-23,4
843,589,2023-09-29,Delivered,1416.54,2023-10-05,6
844,824,2023-08-20,Delivered,7851.43,2023-08-24,4
845,1470,2024-08-15,Delivered,3245.79,2024-08-19,4
846,138,2024-08-03,Delivered,4303.25,2024-08-05,2
847,430,2023-12-22,Delivered,885.69,2023-12-27,5
848,619,2024-05-31,Delivered,2119.74,2024-06-05,5
849,1106,2023-11-17,Delivered,11043.13,2023-11-23,6
850,1280,2024-06-11,Delivered,2719.38,2024-06-14,3
851,370,2023-01-20,Delivered,876.21,2023-01-23,3
852,383,2024-08-13,Delivered,1312.29,2024-08-19,6
853,1688,2024-04-23,Delivered,4199.73,2024-04-29,6
854,1657,2024-09-21,Cancelled,4486.91,2024-09-27,6
855,1915,2024-08-02,Delivered,226.34,2024-08-04,2
856,206,2024-01-09,Delivered,2760.07,2024-01-14,5
857,1529,2024-12-02,Delivered,4402.62,2024-12-05,3
858,841,2023-11-23,Cancelled,2900.75,2023-11-25,2
859,1299,2023-07-28,Delivered,4029.09,2023-08-03,6
860,588,2024-10-23,Delivered,2439.24,2024-10-25,2
861,484,2024-02-20,Delivered,4819.49,2024-02-23,3
862,29,2023-09-09,Delivered,1190.5,2023-09-11,2
863,995,2024-07-27,Returned,7113.12,2024-08-02,6
864,1855,2023-02-07,Delivered,2605.95,2023-02-13,6
